frame,landmark,x,y,z,visibility
1,0,0.6702640056610107,0.5470571517944336,-1.324379563331604,0.9999697208404541
1,1,0.6924299001693726,0.4744715690612793,-1.2534661293029785,0.9999581575393677
1,2,0.7115623354911804,0.4770704507827759,-1.2532187700271606,0.9999593496322632
1,3,0.7299100160598755,0.4804566204547882,-1.2528473138809204,0.9999426603317261
1,4,0.6344512104988098,0.46780526638031006,-1.2773312330245972,0.9999531507492065
1,5,0.6081117987632751,0.4658322334289551,-1.2768486738204956,0.9999490976333618
1,6,0.5802714228630066,0.46593979001045227,-1.2771623134613037,0.9999395608901978
1,7,0.7503308653831482,0.5174950361251831,-0.7116271257400513,0.9999701976776123
1,8,0.521449625492096,0.5001834630966187,-0.8159691691398621,0.9999798536300659
1,9,0.6982542276382446,0.6334959268569946,-1.109098196029663,0.9999626874923706
1,10,0.632857084274292,0.6254693269729614,-1.1412793397903442,0.9999728202819824
1,11,0.8529054522514343,0.8613037467002869,-0.331144779920578,0.9989755153656006
1,12,0.34693092107772827,0.7836047410964966,-0.5137367248535156,0.9982481002807617
1,13,1.0287210941314697,1.3234572410583496,-0.9998577237129211,0.8897010087966919
1,14,0.11906522512435913,1.1818881034851074,-1.1040736436843872,0.7846356630325317
1,15,0.858944296836853,0.9097989797592163,-1.8772132396697998,0.9903584122657776
1,16,0.27580493688583374,0.8884263634681702,-1.9869086742401123,0.9693853259086609
1,17,0.7866941094398499,0.7891665697097778,-2.0265278816223145,0.9814170002937317
1,18,0.32728147506713867,0.8292718529701233,-2.14689302444458,0.9471832513809204
1,19,0.7787991762161255,0.7493096590042114,-1.8776121139526367,0.9842854142189026
1,20,0.3581297695636749,0.7848285436630249,-2.056417465209961,0.9562771916389465
1,21,0.7822758555412292,0.7905581593513489,-1.8435719013214111,0.9789651036262512
1,22,0.3514808416366577,0.8041060566902161,-1.9745018482208252,0.9470489025115967
1,23,0.7169273495674133,1.6628297567367554,0.006325786001980305,0.0004741787270177156
1,24,0.3724765181541443,1.6380692720413208,-2.8276253942749463e-05,0.00042772418237291276
1,25,0.6875684261322021,2.3574345111846924,-0.034211594611406326,0.0003730638709384948
1,26,0.3726418614387512,2.309840202331543,-0.23112335801124573,0.0001384950301144272
1,27,0.6628307104110718,2.957874298095703,0.5601229667663574,5.9086555665999185e-06
1,28,0.3574691414833069,2.9126877784729004,0.19399313628673553,1.378583760924812e-06
1,29,0.6609206795692444,3.0534958839416504,0.5772231221199036,3.159958623655257e-06
1,30,0.34555351734161377,3.013875722885132,0.21346218883991241,1.11023632598517e-06
1,31,0.6254416704177856,3.153043270111084,-0.11111351102590561,2.720937118283473e-05
1,32,0.4015353322029114,3.1029202938079834,-0.5395951271057129,2.4774260964477435e-05
2,0,0.6705196499824524,0.5518913269042969,-1.1386935710906982,0.9999704957008362
2,1,0.693658709526062,0.48010990023612976,-1.0699604749679565,0.9999568462371826
2,2,0.7123919129371643,0.4833444654941559,-1.0697813034057617,0.9999586343765259
2,3,0.7304537296295166,0.48755306005477905,-1.069225549697876,0.9999411702156067
2,4,0.63597571849823,0.4707724452018738,-1.1029772758483887,0.9999527931213379
2,5,0.6097906827926636,0.46773451566696167,-1.1019508838653564,0.9999493360519409
2,6,0.5816976428031921,0.4670388102531433,-1.1022181510925293,0.9999390244483948
2,7,0.7489560842514038,0.5204460620880127,-0.5757604837417603,0.9999678730964661
2,8,0.5219783186912537,0.500163197517395,-0.718553364276886,0.9999803900718689
2,9,0.6978774666786194,0.6410582661628723,-0.9434817433357239,0.9999637603759766
2,10,0.6328099966049194,0.6300410032272339,-0.9877529144287109,0.9999743103981018
2,11,0.8452243804931641,0.8572713136672974,-0.2191438227891922,0.9990478157997131
2,12,0.33762186765670776,0.7851847410202026,-0.36845728754997253,0.9983667135238647
2,13,1.019850254058838,1.329694151878357,-0.6044293642044067,0.8828177452087402
2,14,0.12578880786895752,1.2311650514602661,-0.2859075367450714,0.7515825629234314
2,15,0.8560324907302856,0.9124259352684021,-1.3192477226257324,0.9900497794151306
2,16,0.2095235139131546,1.5816987752914429,-0.7355671525001526,0.9109756350517273
2,17,0.7842491865158081,0.8014597296714783,-1.4823949337005615,0.9807887673377991
2,18,0.1996603161096573,1.718795895576477,-0.8226906657218933,0.8957739472389221
2,19,0.7731741070747375,0.7530444264411926,-1.3373749256134033,0.983609139919281
2,20,0.25032004714012146,1.6769778728485107,-0.8920930624008179,0.9148609638214111
2,21,0.7770084142684937,0.7906593680381775,-1.2886102199554443,0.9784021377563477
2,22,0.266152948141098,1.6309913396835327,-0.7763906717300415,0.9069323539733887
2,23,0.7135741710662842,1.6660676002502441,-0.013865646906197071,0.00048105765017680824
2,24,0.3643762767314911,1.6486339569091797,0.020865585654973984,0.00042473876965232193
2,25,0.6862212419509888,2.375035047531128,-0.07455358654260635,0.00035106349969282746
2,26,0.3724842965602875,2.3447816371917725,-0.19468015432357788,0.00013105080870445818
2,27,0.6629594564437866,2.995511531829834,0.5697740912437439,5.799120117444545e-06
2,28,0.36052587628364563,2.962751626968384,0.29523351788520813,1.3048322671238566e-06
2,29,0.6611148118972778,3.091444253921509,0.5934929251670837,3.2492314403498312e-06
2,30,0.34903913736343384,3.0666191577911377,0.324588805437088,1.1763085012717056e-06
2,31,0.6254302263259888,3.2063333988189697,-0.0771031305193901,2.787108678603545e-05
2,32,0.409891277551651,3.159585475921631,-0.4401969909667969,2.476767258485779e-05
3,0,0.6704665422439575,0.5540428161621094,-1.1491811275482178,0.9999708533287048
3,1,0.6938713788986206,0.48278364539146423,-1.0802415609359741,0.9999558329582214
3,2,0.7124653458595276,0.4865913987159729,-1.0800297260284424,0.9999582767486572
3,3,0.7305111289024353,0.49154430627822876,-1.0795280933380127,0.9999402761459351
3,4,0.6364094018936157,0.4716639816761017,-1.1134252548217773,0.9999526739120483
3,5,0.6106097102165222,0.4681267738342285,-1.1125367879867554,0.9999498128890991
3,6,0.5828725099563599,0.4670770466327667,-1.1128203868865967,0.9999390244483948
3,7,0.7475282549858093,0.5220491290092468,-0.5775171518325806,0.999966561794281
3,8,0.5221190452575684,0.49889615178108215,-0.7226709723472595,0.9999809861183167
3,9,0.6960480809211731,0.6437003016471863,-0.9491133689880371,0.9999647736549377
3,10,0.6317508220672607,0.6312568187713623,-0.9936149716377258,0.9999756813049316
3,11,0.8411192893981934,0.8484427332878113,-0.18650242686271667,0.9991104006767273
3,12,0.3324965834617615,0.7846847772598267,-0.38706284761428833,0.9984760284423828
3,13,1.0171568393707275,1.331885814666748,-0.5959011912345886,0.8799763321876526
3,14,0.13062632083892822,1.2370998859405518,-0.442234605550766,0.7234734892845154
3,15,0.8529167175292969,0.9154449701309204,-1.3648626804351807,0.9901521801948547
3,16,0.21168546378612518,1.5447638034820557,-1.0739763975143433,0.8690957427024841
3,17,0.7784990668296814,0.8142651319503784,-1.5382575988769531,0.9810537099838257
3,18,0.20567262172698975,1.6695584058761597,-1.1988873481750488,0.8606985807418823
3,19,0.7676254510879517,0.7557358145713806,-1.3963983058929443,0.9837821125984192
3,20,0.2595040202140808,1.61403489112854,-1.2446589469909668,0.8882516026496887
3,21,0.7723338007926941,0.7905056476593018,-1.3357608318328857,0.9786235094070435
3,22,0.2726325988769531,1.5724053382873535,-1.1094598770141602,0.8789260387420654
3,23,0.7086054086685181,1.665440320968628,-0.011945202946662903,0.000500975176692009
3,24,0.3587048649787903,1.6485399007797241,0.019239766523241997,0.0004342533356975764
3,25,0.6794989109039307,2.3746070861816406,-0.09070716798305511,0.0003382514405529946
3,26,0.3678216338157654,2.3428027629852295,-0.2668904960155487,0.00012663775123655796
3,27,0.6614863872528076,2.9987568855285645,0.5331607460975647,5.977235105092404e-06
3,28,0.3600172996520996,2.9667067527770996,0.1816159188747406,1.2740657666654442e-06
3,29,0.6596907377243042,3.0953803062438965,0.5544321537017822,3.5750972529058345e-06
3,30,0.34713661670684814,3.072108745574951,0.20517034828662872,1.2819648418371798e-06
3,31,0.6251646876335144,3.2073326110839844,-0.11419180780649185,3.0823692213743925e-05
3,32,0.41553932428359985,3.1610870361328125,-0.5748640298843384,2.5724057195475325e-05
4,0,0.6704588532447815,0.5559809803962708,-1.18549382686615,0.9999704957008362
4,1,0.6939272284507751,0.4847652018070221,-1.1155089139938354,0.9999536871910095
4,2,0.712466835975647,0.4884667694568634,-1.1153192520141602,0.9999568462371826
4,3,0.7305029630661011,0.4933854341506958,-1.1148496866226196,0.9999382495880127
4,4,0.6365321278572083,0.47349241375923157,-1.1478726863861084,0.9999513626098633
4,5,0.6108412146568298,0.46979695558547974,-1.1470844745635986,0.9999490976333618
4,6,0.5832598209381104,0.46841439604759216,-1.147386908531189,0.9999377727508545
4,7,0.745943009853363,0.5223384499549866,-0.604253888130188,0.9999642372131348
4,8,0.5222628712654114,0.4987950325012207,-0.7385479211807251,0.999981164932251
4,9,0.6951967477798462,0.6444297432899475,-0.9820352792739868,0.9999650120735168
4,10,0.6314564347267151,0.6323893666267395,-1.025102972984314,0.9999765753746033
4,11,0.8401739001274109,0.8451170325279236,-0.20044691860675812,0.9991544485092163
4,12,0.33116239309310913,0.7846657633781433,-0.40881267189979553,0.9985616207122803
4,13,1.0167285203933716,1.333082914352417,-0.5918505191802979,0.8748610019683838
4,14,0.13618391752243042,1.2400920391082764,-0.41003626585006714,0.6968753337860107
4,15,0.8528993725776672,0.9207362532615662,-1.3319870233535767,0.9898062348365784
4,16,0.20890763401985168,1.556924819946289,-0.9631732106208801,0.8236101269721985
4,17,0.7768875360488892,0.8192997574806213,-1.4975078105926514,0.9805372357368469
4,18,0.20003871619701385,1.6829955577850342,-1.0776010751724243,0.8205553293228149
4,19,0.7652227282524109,0.7589775919914246,-1.361359715461731,0.983270525932312
4,20,0.2538188099861145,1.6326119899749756,-1.132191777229309,0.8562735915184021
4,21,0.7703017592430115,0.790577232837677,-1.3047058582305908,0.9779910445213318
4,22,0.26799049973487854,1.5898053646087646,-1.0008466243743896,0.8462037444114685
4,23,0.70789635181427,1.6653618812561035,-0.009914354421198368,0.0005103465518914163
4,24,0.35795697569847107,1.6487505435943604,0.017377663403749466,0.0004374146228656173
4,25,0.6796234846115112,2.3750712871551514,-0.11854133754968643,0.0003311981854494661
4,26,0.3678470253944397,2.3434946537017822,-0.31912487745285034,0.00012545750360004604
4,27,0.6662015914916992,3.006057024002075,0.48984211683273315,6.289599696174264e-06
4,28,0.3667634427547455,2.975729465484619,0.1063503846526146,1.2772935633620364e-06
4,29,0.6648048162460327,3.1038084030151367,0.508621871471405,3.982138423452852e-06
4,30,0.35331305861473083,3.081993579864502,0.12605658173561096,1.445232783225947e-06
4,31,0.6337358951568604,3.2133610248565674,-0.1735939085483551,3.4640539524843916e-05
4,32,0.4346378445625305,3.1694068908691406,-0.6626733541488647,2.777660483843647e-05
5,0,0.6719075441360474,0.5585178136825562,-1.3943315744400024,0.9999614357948303
5,1,0.6948130130767822,0.48659953474998474,-1.3218867778778076,0.9999365210533142
5,2,0.7130104303359985,0.4900302290916443,-1.3218506574630737,0.999940812587738
5,3,0.7307206392288208,0.4945673644542694,-1.3215147256851196,0.9999162554740906
5,4,0.6377220749855042,0.47568589448928833,-1.3575266599655151,0.9999362826347351
5,5,0.6120133996009827,0.47183677554130554,-1.3569042682647705,0.9999343156814575
5,6,0.5844849944114685,0.47031107544898987,-1.357395887374878,0.9999207854270935
5,7,0.7449701428413391,0.5223332643508911,-0.7868713140487671,0.9999465942382812
5,8,0.5232819318771362,0.4987715780735016,-0.9410775303840637,0.9999768733978271
5,9,0.695395827293396,0.6455410718917847,-1.181316614151001,0.9999577403068542
5,10,0.6322219371795654,0.635156512260437,-1.2293428182601929,0.9999738335609436
5,11,0.8410583734512329,0.8460777401924133,-0.34619981050491333,0.999059796333313
5,12,0.33135634660720825,0.7852844595909119,-0.5443320870399475,0.9985290765762329
5,13,1.0164216756820679,1.340110182762146,-0.6918925046920776,0.8597046136856079
5,14,0.14288124442100525,1.253109097480774,-0.5137346982955933,0.6719241142272949
5,15,0.8525136709213257,0.9229291677474976,-1.5033038854599,0.9863701462745667
5,16,0.20495638251304626,1.60532808303833,-1.0310337543487549,0.7708397507667542
5,17,0.7770252823829651,0.8188966512680054,-1.662118673324585,0.9749465584754944
5,18,0.19594360888004303,1.7368998527526855,-1.1332581043243408,0.7704507112503052
5,19,0.7654544115066528,0.763813316822052,-1.521039366722107,0.9782071113586426
5,20,0.24560682475566864,1.6922886371612549,-1.1897891759872437,0.8128805756568909
5,21,0.7699161767959595,0.7945087552070618,-1.473541259765625,0.9715445041656494
5,22,0.259738028049469,1.6490099430084229,-1.0673619508743286,0.802131175994873
5,23,0.7079306244850159,1.670350432395935,-0.017735633999109268,0.0005054656066931784
5,24,0.35830289125442505,1.6553446054458618,0.02468983270227909,0.0004368370573502034
5,25,0.6802777051925659,2.3885953426361084,-0.14277192950248718,0.00033762032398954034
5,26,0.3744887709617615,2.356914520263672,-0.31802845001220703,0.00013668645988218486
5,27,0.6694216132164001,3.0271387100219727,0.499655157327652,7.233090855152113e-06
5,28,0.3786051869392395,2.9979794025421143,0.13067270815372467,1.520364776297356e-06
5,29,0.6680579781532288,3.1239075660705566,0.5190466642379761,4.59845387013047e-06
5,30,0.3648826479911804,3.103684186935425,0.14927314221858978,2.0972661332052667e-06
5,31,0.6365636587142944,3.239891767501831,-0.19056449830532074,3.966704025515355e-05
5,32,0.4477360248565674,3.196528434753418,-0.6373478770256042,3.517912409733981e-05
6,0,0.6722105741500854,0.5586931705474854,-1.1604427099227905,0.999961256980896
6,1,0.6955479383468628,0.48697757720947266,-1.0874272584915161,0.9999339580535889
6,2,0.7135484218597412,0.49061787128448486,-1.0873926877975464,0.9999381899833679
6,3,0.7310365438461304,0.4953400790691376,-1.0869109630584717,0.9999128580093384
6,4,0.6385238170623779,0.4756842255592346,-1.1221861839294434,0.9999349117279053
6,5,0.6129324436187744,0.4717889130115509,-1.1213033199310303,0.9999330639839172
6,6,0.5853880643844604,0.470039963722229,-1.1216704845428467,0.999919593334198
6,7,0.7444652318954468,0.5226650238037109,-0.5855812430381775,0.9999427199363708
6,8,0.5236393213272095,0.4969537556171417,-0.7373350858688354,0.9999768733978271
6,9,0.695172131061554,0.6458293199539185,-0.9634040594100952,0.9999579787254333
6,10,0.6322682499885559,0.6351160407066345,-1.010200023651123,0.9999746680259705
6,11,0.8381662368774414,0.8451709151268005,-0.21275058388710022,0.9990949034690857
6,12,0.3299735188484192,0.7855196595191956,-0.38871046900749207,0.9986016750335693
6,13,1.017404317855835,1.3378589153289795,-0.579910397529602,0.8568585515022278
6,14,0.14671124517917633,1.2533166408538818,-0.27671903371810913,0.6524379849433899
6,15,0.8509734869003296,0.9216948747634888,-1.2864307165145874,0.9861254096031189
6,16,0.19937315583229065,1.6211659908294678,-0.7235097885131836,0.7307371497154236
6,17,0.7750266790390015,0.8174515962600708,-1.4472935199737549,0.9742040038108826
6,18,0.18572169542312622,1.7589304447174072,-0.8155750036239624,0.7337820529937744
6,19,0.7608610987663269,0.7619608044624329,-1.3019564151763916,0.977439820766449
6,20,0.236225888133049,1.718037486076355,-0.8897641897201538,0.7831711769104004
6,21,0.7650550007820129,0.7914612293243408,-1.255401372909546,0.9707462787628174
6,22,0.2529754638671875,1.672487497329712,-0.7663548588752747,0.7727256417274475
6,23,0.7046480178833008,1.6749157905578613,-0.02169717475771904,0.000509253703057766
6,24,0.35608819127082825,1.660531759262085,0.028616512194275856,0.0004351632669568062
6,25,0.678325891494751,2.396559715270996,-0.15173964202404022,0.00033129725488834083
6,26,0.37293541431427,2.366554021835327,-0.3116942048072815,0.00013613591727335006
6,27,0.668811023235321,3.0360758304595947,0.4851473867893219,7.3846958912326954e-06
6,28,0.3775913119316101,3.0040550231933594,0.15259769558906555,1.508496438873408e-06
6,29,0.6676472425460815,3.133256435394287,0.5056187510490417,4.8186084313783795e-06
6,30,0.3639480471611023,3.1092326641082764,0.17599967122077942,2.281078877786058e-06
6,31,0.6360324621200562,3.2464890480041504,-0.18774749338626862,4.1343857446918264e-05
6,32,0.4435717463493347,3.2006797790527344,-0.6199744939804077,3.668976205517538e-05
7,0,0.6723335385322571,0.5589789748191833,-1.147070288658142,0.9999611377716064
7,1,0.6959006786346436,0.48750120401382446,-1.075960397720337,0.9999318718910217
7,2,0.7137769460678101,0.49131232500076294,-1.0758922100067139,0.9999358057975769
7,3,0.7311266660690308,0.49616873264312744,-1.0754319429397583,0.9999099373817444
7,4,0.6389346718788147,0.4757987856864929,-1.1079213619232178,0.9999338388442993
7,5,0.6134151816368103,0.4718029797077179,-1.107024908065796,0.9999319314956665
7,6,0.5858668088912964,0.4700179696083069,-1.1073576211929321,0.9999187588691711
7,7,0.74378502368927,0.5230615735054016,-0.5760064721107483,0.9999392628669739
7,8,0.5239096283912659,0.4961305260658264,-0.7156040668487549,0.9999768137931824
7,9,0.6949087977409363,0.6461252570152283,-0.9501456022262573,0.9999582767486572
7,10,0.6322687864303589,0.6351005434989929,-0.9933730363845825,0.9999754428863525
7,11,0.8366583585739136,0.8447780609130859,-0.20964424312114716,0.9991244077682495
7,12,0.3292911648750305,0.7856601476669312,-0.36158451437950134,0.9986687302589417
7,13,1.0178453922271729,1.3354206085205078,-0.5928641557693481,0.8535460233688354
7,14,0.14751744270324707,1.2511907815933228,-0.2375139445066452,0.6357410550117493
7,15,0.8494886159896851,0.9199678897857666,-1.2866305112838745,0.9856680035591125
7,16,0.19114229083061218,1.6254115104675293,-0.6549715995788574,0.6941084861755371
7,17,0.7736642956733704,0.8143980503082275,-1.4443175792694092,0.9730666875839233
7,18,0.17434728145599365,1.7636239528656006,-0.7419938445091248,0.6996028423309326
7,19,0.7577579021453857,0.7597724795341492,-1.2997338771820068,0.9763337969779968
7,20,0.2250097244977951,1.7254306077957153,-0.8157747387886047,0.7553736567497253
7,21,0.7614973783493042,0.7886136770248413,-1.2554638385772705,0.9694891571998596
7,22,0.24345505237579346,1.680180311203003,-0.6971367597579956,0.7449643611907959
7,23,0.702560544013977,1.6779721975326538,-0.03157756105065346,0.0005124149611219764
7,24,0.3548329770565033,1.66360604763031,0.03849969059228897,0.0004339250735938549
7,25,0.6766611337661743,2.4006764888763428,-0.1774037778377533,0.00033060877467505634
7,26,0.3718464970588684,2.369536876678467,-0.3016093373298645,0.0001379196037305519
7,27,0.6683024168014526,3.040264129638672,0.44711264967918396,7.62866602599388e-06
7,28,0.37677520513534546,3.00571608543396,0.15787681937217712,1.5186658401944442e-06
7,29,0.6673812866210938,3.1372971534729004,0.4672490060329437,5.086779765406391e-06
